nameWithOwner,npm_pkg,state,updated_version,updated_hash,updated_coverage_lines_total,updated_coverage_lines_covered,updated_coverage_lines_skipped,updated_coverage_lines_pct,updated_coverage_statements_total,updated_coverage_statements_covered,updated_coverage_statements_skipped,updated_coverage_statements_pct,updated_tests,prev_version,prev_hash,prev_coverage_lines_total,prev_coverage_lines_covered,prev_coverage_lines_skipped,prev_coverage_lines_pct,prev_coverage_statements_total,prev_coverage_statements_covered,prev_coverage_statements_skipped,prev_coverage_statements_pct,prev_tests,stats_failure,stats_success,testCases_change,testCases_insert,testCases_delete,testCases_unchanged,isBreaking,updated_coverage,prev_coverage
yargs/cliui,cliui,success,4.0.0,a76e646d3522475820f6fd289d0109c44078aef0,157,157,0,100,178,177,0,99.44,24,3.2.0,75d62e9dfa77a0e0a9c3ac3b96b02baa294142ce,,,,,,,,,24,0,10,0,0,0,24,false,,
yargs/cliui,cliui,success,4.0.0,a76e646d3522475820f6fd289d0109c44078aef0,157,157,0,100,178,177,0,99.44,24,3.2.0,75d62e9dfa77a0e0a9c3ac3b96b02baa294142ce,,,,,,,,,24,0,10,0,0,0,24,false,,
yargs/cliui,cliui,success,4.0.0,a76e646d3522475820f6fd289d0109c44078aef0,157,157,0,100,178,177,0,99.44,24,3.2.0,75d62e9dfa77a0e0a9c3ac3b96b02baa294142ce,,,,,,,,,24,0,10,0,0,0,24,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.2,b3b48b57691b4d416501408dfeddefc6d3927e87,0,0,0,Unknown,0,0,0,Unknown,16,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0,7,0,0,0,16,false,,
zeit/ms,ms,success,0.7.0,1e9cd9b05ef0dc26f765434d2bfee42394376e52,0,0,0,Unknown,0,0,0,Unknown,23,0.6.2,b3b48b57691b4d416501408dfeddefc6d3927e87,0,0,0,Unknown,0,0,0,Unknown,16,0,11,1,7,0,15,true,,
zeit/ms,ms,success,0.7.1,713dcf26d9e6fd9dbc95affe7eff9783b7f1b909,0,0,0,Unknown,0,0,0,Unknown,23,0.7.0,1e9cd9b05ef0dc26f765434d2bfee42394376e52,0,0,0,Unknown,0,0,0,Unknown,23,0,14,0,0,0,23,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zeit/ms,ms,success,0.6.1,83756a9c6831fe86a0eae91541eea5029b65483c,0,0,0,Unknown,0,0,0,Unknown,16,0.6.0,c4059ddf2796a391cd57626e7b3fca9f3e870774,0,0,0,Unknown,0,0,0,Unknown,16,0,1,0,0,0,16,false,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
zertosh/invariant,invariant,failure,2.2.4,ce95a9badeee1c97daff1bca0d1f6cec5dda4fe8,17,16,0,94.12,17,16,0,94.12,3,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2,182,0,0,0,3,false,,
zertosh/invariant,invariant,success,2.1.0,93cfa951e2652aa0211a315feedcc534c54cc721,29,27,0,93.1,29,27,0,93.1,3,2.0.0,cf49677cfa4d1bd08513454c08a0e49d551cf28e,29,27,0,93.1,29,27,0,93.1,3,0,27,0,0,0,3,false,,
zertosh/invariant,invariant,success,2.1.1,86a1687215f258a10ec16e6eadd7777ff0b3ad94,16,15,0,93.75,16,15,0,93.75,2,2.1.0,93cfa951e2652aa0211a315feedcc534c54cc721,29,27,0,93.1,29,27,0,93.1,3,0,34,0,2,3,0,true,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
zertosh/invariant,invariant,failure,2.2.3,d95f37254e5d284623964678f8318968f2f701de,,,,,,,,,3,2.2.2,49ae54d5a09c99a447e7dafa46bd3aa8f6923d98,,,,,,,,,3,3,184,0,0,0,3,false,,
